,Id,MSSubClass,Street,Utilities,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,BsmtFinType1,BsmtFinType2,Heating,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageQual,GarageCond,3SsnPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,LotFrontage_missing,BsmtHalfBath_0,BsmtHalfBath_1,HalfBath_0,HalfBath_1,LandSlope_Gtl,LandSlope_Mod,PavedDrive_N,PavedDrive_P,LandContour_Bnk,LandContour_HLS,LandContour_Low,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,GarageFinish_Fin,GarageFinish_Na,GarageFinish_RFn,BsmtFullBath_0,BsmtFullBath_1,BsmtFullBath_2,Fireplaces_0,Fireplaces_1,Fireplaces_2,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenAbvGr_0,KitchenAbvGr_1,KitchenAbvGr_2,LotShape_IR1,LotShape_IR2,LotShape_IR3,FullBath_0,FullBath_1,FullBath_2,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Na,MasVnrType_None,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_Na,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Na,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,GarageCars_0,GarageCars_1,GarageCars_2,GarageCars_3,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Na,BsmtCond_Po,YearRemodAdd,ScreenPorch,GarageYrBlt,LotFrontage,EnclosedPorch,YearBuilt,BsmtFinSF2,OpenPorchSF,WoodDeckSF,MasVnrArea,2ndFlrSF,GarageArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,BsmtUnfSF,GrLivArea,LotArea
1089,1090,0.05958904109589041,0,0,0.0589041095890411,0.863013698630137,0.9897260273972602,0.49726027397260275,0.11506849315068493,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.03424657534246575,0.06643835616438357,0.9315068493150684,0.2602739726027397,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.09657534246575343,0.8678082191780822,0.8205479452054795,197000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.370914768724975,-0.29378482566857494,-1.542826088915903,-1.749436749676382,-0.40759468814363037,-1.5553483046627772,-0.35938405655380323,0.9918946164525768,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,0.3925850336385364,1.0529812787334216,0.4759929981023272,0.39186076159878663,-0.6726042589455358,-0.4561482191714865,-1.9208306108589572
1090,1091,0.03561643835616438,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.0136986301369863,0.03904109589041096,0.7815068493150685,0.9821917808219178,0.03424657534246575,0.017123287671232876,0.01643835616438356,0.025342465753424658,0.026027397260273973,0.0027397260273972603,1,0.06438356164383562,0.9821917808219178,0.2452054794520548,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.17328767123287672,0.8678082191780822,0.8205479452054795,92900,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.365647398517623,-0.29378482566857494,-0.015290871077339027,-0.4074045929571468,-0.40759468814363037,0.8309006860769642,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-0.2775025234191605,-1.3531585036143856,-3.131481751545244,-0.17859163466331726,-2.0640835095877823,-0.9408741041962458,-0.11981378229867774
1091,1092,0.04315068493150685,0,0,0.0589041095890411,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.44315068493150683,0.10136986301369863,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.06643835616438357,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.07260273972602739,0.8678082191780822,0.8205479452054795,160000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4717198578085954,-0.29378482566857494,-0.7112309074865915,-2.730545039166961,-0.40759468814363037,-0.8088394663742973,-0.35938405655380323,0.7302514449805293,-0.9503365061005771,1.2332638575451964,1.1105172146216231,0.0043744782982474,0.5994450160848926,-1.0378983601273764,-1.8283714079852655,-1.163286435061684,-0.445075358052456,-2.7192360312019663
1092,1093,0.09863013698630137,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.10547945205479452,0.25616438356164384,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.44315068493150683,0.0910958904109589,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.14589041095890412,0.22534246575342465,0.9315068493150684,0.2602739726027397,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.17328767123287672,0.8678082191780822,0.8205479452054795,136500,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3446948311676443,-0.29378482566857494,1.6596643382563374,-0.4074045929571468,2.4547495143459943,1.2913846354627265,-0.35938405655380323,-1.0713069393887342,1.2548037382147517,-0.8274659089769937,0.9600944125163771,0.5049706463645351,0.4920534420148663,0.3331654745498724,0.7291474819895044,0.5932573760252874,0.4429840071712726,-0.1526259461849143
1093,1094,0.36712328767123287,0,0,0.1541095890410959,0.05547945205479452,0.9897260273972602,0.49726027397260275,0.2719178082191781,0.049315068493150684,0.1958904109589041,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.03424657534246575,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.06095890410958904,0.8678082191780822,0.8205479452054795,146000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.4717198578085954,-0.29378482566857494,0.2607253953889944,0.13060113434821302,-0.40759468814363037,0.40550901152849694,-0.35938405655380323,0.8642603590243694,-0.9503365061005771,1.184917313213447,-0.8714543139174613,1.7748178450552896,0.7562134210242447,-0.38509307768575196,0.2718042709332859,-0.6897778516965408,-0.5615925215656188,0.029488191583126256
1094,1095,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.2719178082191781,0.1404109589041096,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.43424657534246575,0.10136986301369863,0.036986301369863014,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.06643835616438357,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.13972602739726028,0.8678082191780822,0.8205479452054795,129000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.32037937711126063,3.4038601338291983,1.0131938132147533,0.26901564438305353,2.4520476960556685,0.7215022155442915,2.7830666215028264,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-0.7117501817201822,0.20979707181315846,-0.21665743722737144,-0.5134670858043655,-0.015926057886363205,-1.2070407466923445,-0.8410850451392676
1095,1096,0.36712328767123287,0,0,0.10273972602739725,0.863013698630137,0.9897260273972602,0.49726027397260275,0.25616438356164384,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.2602739726027397,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.07260273972602739,0.8678082191780822,0.8205479452054795,176432,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.370914768724975,-0.29378482566857494,-1.542826088915903,0.4487194021670385,-0.40759468814363037,-1.5553483046627772,-0.35938405655380323,0.37372147209894396,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-0.09477874133301725,-0.6816256597415995,0.6189861561203341,0.5548187492972214,1.383841555098002,-0.3099722390925592,0.04764924879002698
1096,1097,0.0410958904109589,0,0,0.025342465753424658,0.863013698630137,0.9897260273972602,0.3047945205479452,0.25616438356164384,0.1404109589041096,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.4726027397260274,0.05547945205479452,0.05547945205479452,0.05547945205479452,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.07260273972602739,0.8678082191780822,0.8205479452054795,127000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.370914768724975,-0.29378482566857494,0.24214683098228676,-0.4074045929571468,2.454279748631548,1.4595632721093426,-0.35938405655380323,-1.0713069393887342,0.971508858816696,-0.8274659089769937,1.0953781360186141,-2.5385163586711115,-1.3531585036143856,-0.823314876422667,-1.1287510784426418,0.4620849074822586,-0.22276873881083772,-0.5361134750982853
1097,1098,0.05958904109589041,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.49726027397260275,0.11506849315068493,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.18835616438356165,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.06095890410958904,0.8678082191780822,0.8205479452054795,170000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27320926284940816,-0.29378482566857494,-0.10318548580178859,0.08608072891753701,2.4550130255335003,-0.22757080329646148,-0.35938405655380323,0.9322950649911794,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-0.00011289457331746552,-1.3531585036143856,0.09709598855016612,-0.03603015896273923,1.0887099397947584,-0.8235373680636847,-1.7170575363508713
1098,1099,0.09863013698630137,0,0,0.03972602739726028,0.863013698630137,0.9897260273972602,0.10547945205479452,0.07945205479452055,0.1726027397260274,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.1,0.10136986301369863,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,128000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365647398517623,-0.29378482566857494,1.454443333738232,-0.9472215619054285,-0.40759468814363037,1.1106540671238463,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,1.0901481920204383,-1.0485443346782861,0.7665101298357289,-0.8535309402667624,-1.1965728294221811,-2.0640835095877823,-0.2885506960233733,-0.7986128362132064
1099,1100,0.36712328767123287,0,0,0.05,0.01780821917808219,0.9897260273972602,0.49726027397260275,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.07397260273972603,0.09726027397260274,0.43424657534246575,0.1506849315068493,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.21438356164383562,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.09657534246575343,0.02945205479452055,0.06917808219178082,157000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6456288242651829,-0.29378482566857494,0.3323627222921083,0.6232800558962285,-0.40759468814363037,0.11935131185328518,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,1.2277268538852733,-0.8714543139174613,0.07592684693503046,0.7957438091606839,0.5274389298671224,1.1639013399457272,0.2383503936538099,0.26917973261515593,0.5199209778426618
1100,1101,0.04726027397260274,0,0,0.017123287671232876,0.863013698630137,0.9897260273972602,0.49726027397260275,0.002054794520547945,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.0910958904109589,0.8602739726027397,0.9780821917808219,1,0.018493150684931507,0.9821917808219178,0.03424657534246575,0.011643835616438357,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.03972602739726028,0.8678082191780822,0.8205479452054795,60000,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.365647398517623,-0.29378482566857494,1.5794224830812824,-0.4074045929571468,-0.40759468814363037,1.3936513011867484,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-1.0181660234864163,0.28892436635699487,-1.9147857120597136,-3.010714759690601,-2.0640835095877823,-2.8362083103442837,-0.1526259461849143
1101,1102,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14657534246575343,0.43424657534246575,0.10136986301369863,0.031506849315068496,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.18835616438356165,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,119500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8008076412415945,-0.29378482566857494,0.14771715678317124,-0.35630609214028486,-0.40759468814363037,0.2682774782558489,2.7832438694324377,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,-0.8485375965562962,0.47729334688773895,-0.1843039905469137,-0.46611089879231193,-0.5330913065806486,-1.1701866598318917,0.13725117562660225
1102,1103,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.2719178082191781,0.1404109589041096,0.7815068493150685,0.9821917808219178,0.1410958904109589,0.13493150684931507,0.43424657534246575,0.0910958904109589,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.2452054794520548,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.09657534246575343,0.8678082191780822,0.0136986301369863,135000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.7526529075503002,-0.29378482566857494,0.8278015678411718,0.08373018650530868,-0.40759468814363037,0.5577528690147862,-0.35938405655380323,0.23210294079637223,-0.9503365061005771,0.8775523155837844,-0.8714543139174613,-0.9778771108545199,0.6843136531575076,-0.04702097440801614,0.09436229888528734,-0.076085072490887,-0.7140369636604216,-0.5034968093610974
1103,1104,0.36712328767123287,0,0,0.1541095890410959,0.863013698630137,0.9897260273972602,0.49726027397260275,0.25616438356164384,0.1726027397260274,0.1958904109589041,0.9821917808219178,0.03424657534246575,0.017123287671232876,0.43424657534246575,0.1506849315068493,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.022602739726027398,0.06027397260273973,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.16027397260273973,0.8678082191780822,0.8205479452054795,159500,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0953735101564261,-0.29378482566857494,0.961734831180722,0.49282585302539605,2.4560065820979537,0.5577528690147862,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,0.3447377947767769,0.7505413046368722,-0.8965785236862267,0.2561136138693177,-2.0640835095877823,-0.5752349447159693,-0.03876927878004249
1104,1105,0.04315068493150685,0,0,0.010958904109589041,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2719178082191781,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.43424657534246575,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.4726027397260274,0.2650684931506849,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.09657534246575343,0.8678082191780822,0.8205479452054795,106000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8300071088981474,-0.29378482566857494,0.5324818576951447,-2.730545039166961,-0.40759468814363037,0.2965795237951522,-0.35938405655380323,-1.0713069393887342,-0.9503365061005771,1.2997853274289701,1.1238730269634145,-0.09477874133301725,-1.3531585036143856,-0.9604161263512639,-1.796854304642832,0.3615624255405576,-0.3358106935007134,-2.846746878531194
1105,1106,0.2047945205479452,0,0,0.028082191780821917,0.863013698630137,0.9897260273972602,0.3047945205479452,0.11506849315068493,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.05136986301369863,0.9315068493150684,0.21438356164383562,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.09657534246575343,0.8678082191780822,0.8205479452054795,325000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.013892875125168527,-0.29378482566857494,-0.2952982009066495,1.2771552819461105,-0.40759468814363037,-0.43800546739443375,-0.35938405655380323,0.5435105353991723,1.0698472434296773,1.3300943082544423,1.2213614576143568,1.0783589392522293,1.0483147520249774,0.9303932230273186,0.9640450626594543,-0.05504510108889906,1.9235427545267454,0.5807323033422305
1106,1107,0.36712328767123287,0,0,0.04041095890410959,0.05547945205479452,0.9897260273972602,0.49726027397260275,0.2184931506849315,0.5623287671232877,0.1958904109589041,0.9821917808219178,0.15205479452054796,0.14178082191780822,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.27534246575342464,0.9315068493150684,0.21438356164383562,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.13972602739726028,0.8678082191780822,0.8205479452054795,179900,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.038801125356963916,-0.29378482566857494,-0.2449401297256454,1.8728670337530953,-0.40759468814363037,-0.3931953822209113,-0.35938405655380323,1.499465605483045,-0.9503365061005771,-0.8274659089769937,-0.8714543139174613,1.1072797108596764,0.8257039037975886,-0.277078863509726,0.8425988748534581,-0.8016142282438169,-0.04295401981785458,0.252865486360881
1107,1108,0.2047945205479452,0,0,0.05410958904109589,0.863013698630137,0.9897260273972602,0.3047945205479452,0.2184931506849315,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.05136986301369863,0.9315068493150684,0.2602739726027397,0.06027397260273973,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.04315068493150685,0.08356164383561644,0.08561643835616438,274725,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.6734281303853675,-0.29378482566857494,-1.7645449667806328,3.590347330767823,-0.40759468814363037,-1.7560596139774165,-0.35938405655380323,1.0741625788204685,-0.9503365061005771,-0.8274659089769937,1.2233186131109477,-0.17659954468789593,-1.3531585036143856,-0.3756421638978855,-0.6854437434611648,0.7763106380782173,1.0113332536766435,1.8439824628673176
1108,1109,0.2047945205479452,0,0,0.05410958904109589,0.863013698630137,0.9897260273972602,0.3047945205479452,0.25616438356164384,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.3527397260273973,0.3452054794520548,0.44315068493150683,0.2945205479452055,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.21438356164383562,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.05410958904109589,0.8678082191780822,0.06917808219178082,181000,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5566530294566049,-0.29378482566857494,-0.8611955906204575,0.08608072891753701,-0.40759468814363037,-0.9428978155910532,-0.35938405655380323,0.7302514449805293,0.8727904774484364,-0.8274659089769937,1.143212521273722,0.008860022263260922,-1.3531585036143856,-0.24448925964953522,-0.4728298041857834,0.864795071236103,0.43563092590239666,-0.23159742189493
1109,1110,0.36712328767123287,0,0,0.05273972602739726,0.863013698630137,0.9897260273972602,0.49726027397260275,0.11506849315068493,0.5623287671232877,0.7815068493150685,0.9821917808219178,0.1506849315068493,0.14657534246575343,0.44315068493150683,0.2863013698630137,0.8602739726027397,0.9780821917808219,0,0.9136986301369863,0.9821917808219178,0.5506849315068493,0.22534246575342465,0.9315068493150684,0.2602739726027397,0.5958904109589042,0.897945205479452,0.9082191780821918,0.9835616438356164,0.9952054794520548,0.9643835616438357,0.07260273972602739,0.8678082191780822,0.8205479452054795,280000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.868910309426753,-0.29378482566857494,-1.0356130325771777,1.6185015248922958,-0.40759468814363037,-1.099088136750991,-0.35938405655380323,1.3667631078210922,0.9446409903610327,0.8587946803002666,-0.8714543139174613,1.6872692526384971,1.0529812787334216,1.6761903913144873,1.5806130640278608,0.6596710912400001,0.6973996222389456,0.4330155764636677
