,id,rating,text,date
532,ChIJb-UiEfTafkcRXamfJjlgRd8,5,Simpatiche le persone della gestione. Buono il servizio. Locale accogliente e frequentato molto dalla gioventù universitaria.,2019-11-29 05:59:41
533,ChIJb-UiEfTafkcRXamfJjlgRd8,4,Frequentavo molto questo posto quando andavo all'università... Potrebbero curare di più l'arredamento ma il personale solitamente è gentile e i prezzi onesti,2019-10-25 16:17:24
534,ChIJb-UiEfTafkcRXamfJjlgRd8,5,Bellissimo vi consiglio di venire,2020-06-09 12:20:22
535,ChIJd-HLaPfafkcRHsOB_7jMnAs,1,"Non ordinerò mai più qui!  L'autista lascia semplicemente il cibo alla reception del dormitorio invece di portarlo alla porta!  Mi chiedo per cosa ordino cibo quando devo andare alla porta.  Aggiungi Pepsi invece di Coke.  Porta la più piccola porzione di patatine che abbia mai visto, marrone e fredda.  Assaggiato come grasso vecchio.  E poi consegnato troppo tardi!  Sfacciataggine!  Non ho mai visto niente del genere",2020-01-25 23:48:59
536,ChIJd-HLaPfafkcRHsOB_7jMnAs,5,Ottimo,2019-11-14 15:10:05
537,ChIJd-HLaPfafkcRHsOB_7jMnAs,1,Pasta del pane buona ma gusto della carne tremendo..cruda e quasi tutto grasso. Contorni solo insalata e pomodori. Prezzo mediamente più alto rispetto agli altri della zona. Sconsigliato vivamente,2020-02-15 22:03:38
538,ChIJd-HLaPfafkcRHsOB_7jMnAs,4,Sempre molto buono,2020-06-09 08:49:07
539,ChIJd-HLaPfafkcRHsOB_7jMnAs,5,Il miglior kebab di Padova ,2016-07-12 18:40:17
540,ChIJ6wEjZffafkcRXmsE_YKLttc,5,"Mensa universitaria vicina alle facoltà di psicologia ed ingegneria. Cibo ottimo e vario, menù consultabile tramite un monitor lungo il percorso dalla fila ai banchi delle pietanze. Personale molto cortese e disponibile. Nonostante ci siano molti ragazzi si trova sempre posto a sedere, nella sala principale o nella seconda sala più piccola. Ultimo ma non per importanza, come dessert viene offerto anche del gelato GROM.",2020-02-17 17:56:46
541,ChIJ6wEjZffafkcRXmsE_YKLttc,5,"Mensa piccolina ma l'attesa per mangiare ne vale assolutamente la pena. Cibo di ottima qualità e ben servito, alla pari della Murialdo. Una mensa a tutt' altro livello rispetto alla Piovego dove raramente si mangia ""bene"", cioè ogni morte del papa. Forse.",2018-04-10 13:36:28
542,ChIJ6wEjZffafkcRXmsE_YKLttc,1,"Cambiata la gestione, in peggio. Porzioni piccolissime, regole assurde su tutto (cartelli con scritto ""massimo x fette di limone"", signore che a momenti contano i piselli e i fagioli). La beffa finale è che avevo conservato alcuni cartellini del dolce da tre mesi per offrire il dolce ai miei amici e mi è stato detto che ""non sono più validi"", e se li sono ripresi. I secondi sono ancora buoni come prima ma l'umanità e la cortesia di una volta è svanita. Evidentemente la nuova gestione vuole risparmiare su tutto, come se una manciata di fagioli in più fosse bancarotta. A mai più rivederci!

(Sì. Le foto sono di un anno fa, quando la Belzoni era la mia mensa preferita!)",2019-10-10 13:57:23
543,ChIJ6wEjZffafkcRXmsE_YKLttc,3,"Mensa per universitari normale senza troppe pretese, sconsigliato andarci quando è troppo affollato perché ne risente anche la qualità del cibo. Da poco la pulizia del vassoio dalle vettovaglie è compito proprio del cliente, utile per ricordarsi una corretta raccolta differenziata",2020-02-17 14:56:01
544,ChIJ6wEjZffafkcRXmsE_YKLttc,5,"Un bunker nascosto a Padova, non prende il telefono ma c'è uni scomodissimo servizio wifi, la crostata è troppo poco asciutta per i miei gusti perché di solito mangio sabbia. Inoltre è ottima per chi ama mangiare al buio",2019-12-05 12:39:23
545,ChIJy7KuvvXafkcRcuKKFF-hvWo,5,"Ottimo ristorante di pesce, ci sono stata più volte e non mi ha mai deluso. Antipasti, primi piatti, crudi sempre tutto eccellente. I prezzi sono proporzionati alla qualità del servizio. Ristoratori storici che amano il loro lavoro e lo si sente.",2020-08-03 12:50:54
546,ChIJy7KuvvXafkcRcuKKFF-hvWo,4,"Una certezza ! Crudo freschissimo,piatti veramente appetitosi ben preparati .Scelta di vini ben assortita.immanabili le patatine alla Ugo! Frittura leggerissima con un tocco di vecchio veneto (la sardina...).Spada  buonissimo e freschissimo  rombo invidiabile.Buona scelta di dolci.
Peccato solo una fotografia...",2019-11-22 21:07:51
547,ChIJy7KuvvXafkcRcuKKFF-hvWo,2,"Location e materie prime ottime. Ma da solo mi stato presentato un conto da 85€: antipasto misto di crudo 39€ e saute di cozze 13€ e fin qui nulla da dire... 1 contorno di patate e due calici di vino (fermo italiano), acqua  no dolce no caffè o amari... quindi dai 52€ del pasto a 85€ del conto non trovo giustificabili 33€ per un contorno di patate due calici di vino, acqua e coperto.

Peccato",2020-06-15 22:25:00
548,ChIJy7KuvvXafkcRcuKKFF-hvWo,4,"Un ristorante di pesce dallo stile curato, ma tradizionale. Ambiente piacevole, servizio molto attento e prodotti di qualità. Ho testato la cacio e pepe con gamberi: cremosità del cacio davvero ben fatta, ma ovviamente il sapore dei gamberi pena un po' sotto il sapore forte del formaggio. Cmq piatto appetitoso e da gustare. Prezzo in linea (antipasto + primo + secondo + acqua e mezza bottiglia di bianco: 65 euro).",2020-02-13 20:23:15
549,ChIJy7KuvvXafkcRcuKKFF-hvWo,5,Elegante ristorante gestito da una splendida famiglia attenta a soddisfare i palati più esigenti e molto ospitali. Specializzati nel pesce apprezzatissimo   . Cucina ricercata e accostamenti molto ben riusciti.,2018-11-05 22:36:57
550,ChIJgSadvenafkcR6jGySozm-kA,5,"Il locale si trova inserito in zona ricca di sedi e uffici di attività commerciali. Strategico, quindi per chi nei paraggi necessita della colazione prima di iniziare l'attività lavorativa, come per chi, come nel mio caso, dovevano sbrigare una pratica burocratica. Buono anche per veloci pranzi avendo a disposizione un buono spazio interno dedicato",2020-02-06 14:20:44
551,ChIJgSadvenafkcR6jGySozm-kA,5,Ottimo per una pausa pranzo con cibo di qualità,2019-07-16 10:14:54
552,ChIJgSadvenafkcR6jGySozm-kA,5,"Ottime colazioni. Pausa pranzo degna di nota.
Non i soliti panini e insalate o primi pronti riscaldati. Ogni giorno qualcosa di nuovo e preparato con molto amore.
Prenotazione obbligatoria.",2019-10-07 08:52:48
553,ChIJgSadvenafkcR6jGySozm-kA,4,"Un luogo carino, con piatti sempre speciali. Conviene prenotare per il pranzo. In estate c'è anche la possibilità di mangiare all'aperto.",2017-03-05 18:56:33
554,ChIJgSadvenafkcR6jGySozm-kA,5,Ho pranzato diverse volte in questo locale: ogni volta ho trovato un menù vario e gustoso con offerte anche sane. Ci sono piatti sfiziosi preparati con prodotti di qualità. Ambiente curato e informale. Personale gentile e sorridente. OCCHIO: consiglio di prenotare perché ha parecchio giro.,2019-05-22 11:31:44
555,ChIJt19s3-3afkcRUX4okb3Bero,5,"Soluzione ideale per riprendere il ritmo della solita vita fatta di piccoli piaceri e godurie anche in una semplice giornata feriale. Luogo piacevolissimo con le luci, i rumori e i profumi che ti trasportano nel mondo del Sol Levante pur trovandosi nel bel mezzo del contesto urbano padovano... Menù e qualità eccellente! Servizio impeccabile! Davvero complimenti a tutto lo staff e un grazie di cuore per il servizio al pubblico anche di questi tempi!!!",2020-06-16 23:05:48
556,ChIJt19s3-3afkcRUX4okb3Bero,5,"Per me è migliore ristorante di sushi a Padova! Il locale è elegante, il personale gentile e disponibile 
Consigliato a pranzo con menu fisso ma soprattutto a cena con piatti più ricercati 
Da provare assolutamente!",2020-06-06 22:20:11
557,ChIJt19s3-3afkcRUX4okb3Bero,4,"Locale orientale raffinato e moderno, personale cordiale ma non sempre accogliente; le portate sono ottime a partire dall'ottimo riso con manzo e dall'eccellente boule di salmone avocado e manzo; nel complesso da consigliare anche se non economico",2020-08-15 17:52:11
558,ChIJt19s3-3afkcRUX4okb3Bero,5,"Qualità molto alta 
Ambiente ambiguo
Servizio impeccabile anche in tempo di covid",2020-07-21 02:17:33
559,ChIJt19s3-3afkcRUX4okb3Bero,3,"Menù fisso conveniente, sushi okay, gli altri piatti un po' meno. Per il menù fisso bisogna stare sui tavoli alti e i piattini girano davanti. Non ci sono tanti posti disponibili per questo e anche il sushi che viene preparato è molto scarso. La ""priorità"" è per i tavoli con menù a là carte. Servizio un po' impreciso: per l'acqua abbiamo dovuto chiedere due volte e non ci avevano chiesto se volevamo il prezzo fisso o il menù",2020-02-10 13:12:04
560,ChIJeaet1pLafkcRQK8Mo2uXVog,3,"Dopo essere stato raggiunto dalla fama del bollito di questo storico ristorante specializzato in cucina tipica padovana, dovevo assolutamente trovare l'occasione per sottoporlo ad un esame più approfondito. Fu così che un sabato sera dopo lavoro ci siamo messi in macchina da Udine per raggiungere il ristorante poco prima delle 22.
Purtroppo il rammarico iniziale è stato nel non poter godere di un'usanza tipica con la quale vengono accolti i clienti data l'ora di arrivo: aprire le danze con il burro e la mostarda, della quale sono un profondo estimatore.
Inoltre anche per quanto riguarda i bolliti/arrosti non abbiamo potuto scegliere direttamente dal carrello i tagli da gustare, sempre per motivi di orario. Sigh
Abbiamo optato per antipasti e bolliti/arrosti. I primi si sono rivelati nella media. Per quanto riguarda il bollito, menzione speciale per la lingua, da serie A. Molto buoni anche il cotechino e la testina. 
Eccellenti le verdure di contorno. Dolci non  indimenticabili. Servizio rapido e professionale. 
Infine ahimè, il conto è stato superiore alle attese.
In ogni caso lo consiglio assolutamente, è un'istituzione, è come il battesimo: prima o poi lo fai, e spero un giorno di avere l'occasione di ritornare per provare anche i primi, che in tanti consigliano vivamente!!",2020-02-25 16:52:58
561,ChIJeaet1pLafkcRQK8Mo2uXVog,5,Arrosti fenomenale! Quando vengo a Padova mangio sempre qui! Ottimi anche i contorni,2020-08-26 15:30:30
562,ChIJeaet1pLafkcRQK8Mo2uXVog,5,"Serata piacevole con amici. La location rimodulata sulle nuove indicazioni post Covid ci ha permesso di cenare in serena sicurezza nell'ala esterna.

Deliziosi e morbidissimi, come al solito, gli gnocchi di patate proposti con i diversi condimenti, piatto da sempre apprezzato per la sua genuinità e bontà. Il clima poi, ancora primaverile, ci ha permesso di gustare i secondi: il classico bollito con carni tenerissime e gustose accompagnato dalle consuete salse, servito in un piatto ben caldo che ha mantenuto il cibo apprezzabile fino alla fine. Anche gli arrosti hanno avuto il loro meritato successo.
A malincuore ho tralasciato i dolci concedendomi però la coppetta di fragoline di bosco con vino bianco. Una vera delizia! Le fragole avevano rilasciato il loro aroma rendendo in vino un profumato liquore.
Ritornare nel locale dopo la forzata chiusura non mi ha impedito di ritrovare i gestori e tutto lo staff con il solito buonumore e l'accoglienza che li ha sempre caratterizzati, insieme alla loro grande professionalità. 
Ristoranti così non vanno dimenticati...",2020-06-10 11:49:14
563,ChIJeaet1pLafkcRQK8Mo2uXVog,5,"Un posto unico, quando mangi li ti senti a casa di amici, difficile far capire che ansia e stress rimangono fuori dalla porta e i piatti colpiscono i tuoi ricordi più belli. Grazie avete creato un mix unico che neanche locali stellati hanno ad un prezzo ridicolo e tantissima qualità. Chi vuole caos, mille piatti diversi e spennata finale non vada da giovanni ma in locali stellati",2020-06-14 07:14:52
564,ChIJeaet1pLafkcRQK8Mo2uXVog,5,"Il ristorante Da Giovanni conferma la sua fama: ieri sera ho cenato qui e sono stata completamente soddisfatta. Gnocchi fatti in casa (...e ne so qualcosa perché avevo una nonna che li faceva...) buonissimi conditi con ragù di carne, faraona arrosto, verdura cotta, dolce cioccolato e mandorle. Alta qualità delle materie prime e sapienza della preparazione",2020-06-10 10:02:52
565,ChIJ0wMmRPfafkcR0lP9D0awN7E,5,La pizza più buona che io abbia mai assaggiato 💖💖💖 Grazie,2020-07-01 20:05:32
566,ChIJ0wMmRPfafkcR0lP9D0awN7E,5,Molto buono,2019-09-29 22:26:10
567,ChIJ0wMmRPfafkcR0lP9D0awN7E,5,"Pizza molto buona, fine e croccante, come piace a me!! E a buon prezzo! I ragazzi sono cortesi e simpatici
Puoi comprare solo uno spicchio o una pizza intera. Con una vasta scelta di gusti",2019-03-10 22:26:46
568,ChIJ0wMmRPfafkcR0lP9D0awN7E,5,"tra i migliori di quelli che fanno la pizza a Padova, La pizza è molto buona e il costo è giusto, le bibite sono gratis, i proprietari sono molto giovani e molto simpatici, vi lo consiglio 100%.",2019-09-14 11:39:59
569,ChIJ0wMmRPfafkcR0lP9D0awN7E,1,Spesso maleducati e con zero etica del lavoro,2020-05-31 19:31:39
570,ChIJG1FekfXafkcRxFwfrHP1_Mc,4,Locale adatto ad un pranzo veloce accogliente e discreto . Il servizio è improntato a gentilezza e semplicità.  I piatti ben preparati ed abbondanti . In sostituzione del panino o dello snack vale la pena  ...,2019-09-06 14:58:38
571,ChIJG1FekfXafkcRxFwfrHP1_Mc,4,"Carino, personale molto Gentile e attento",2020-06-17 15:27:50
572,ChIJG1FekfXafkcRxFwfrHP1_Mc,1,Un'ora di orologio per una carbonara e un prosciutto e melone. Ho pranzato da solo perché mia figlia aveva un esame e se n'è dovuta andare. Mai più,2019-08-29 13:32:05
573,ChIJG1FekfXafkcRxFwfrHP1_Mc,5,Ottimo caffè,2017-05-03 07:57:53
574,ChIJG1FekfXafkcRxFwfrHP1_Mc,1,Mi manca la cameriera carina castana con gli occhi azzurri :'(,2019-08-12 18:12:18
575,ChIJZ3saHuXafkcRrRT36MISFaE,4,"Posto con arredamento anni ottanta, alcuni piatti del giorno tra cui scegliere, con menù fisso a 12 euro. Qualità discreta per il prezzo che si paga, naturalmente non aspettatevi piatti gourmet o coccole particolari, ma è una certezza che resiste nel tempo e che riesce comunque a scaldare il cuore. Da provare.",2020-02-18 09:35:31
576,ChIJZ3saHuXafkcRrRT36MISFaE,5,"Stare nel calore della famiglia e stare da Pippo, è la stessa cosa, si mangia benissimo, bravi, ci ritorno ogni qual volta vengo a Padova",2020-08-26 15:42:17
577,ChIJZ3saHuXafkcRrRT36MISFaE,4,"Siamo andati su prenotazione in 4 da pippo....sono rimasta sorpresa dei prezzi bassi che ci sono non pensavo esistessero ancora posti così...abbiamo preso due primi uno al ragù,buono,e uno alle acciughe,che non era male .i bigoli un po' scotti..(€4 uno) poi come secondo lo stinco di maiale che era molto buono (€6) la grigliata di manzo (€6) due spezzatini di manzo con la.polenta (€6) e una frittura di calamari(€6) due porzioni di patate una bottiglia di vino e una di acqua + dolce e caffè totale €57 euro (coperto €1,59 a testa) prezzi molto bassi ....e porzioni normali ...il mangiare non è uno dei migliori però mi sono trovata bene ....il posto non è un gran che però tutto sommato va bene ... sono stata contenta.... ritornerei con piacere",2018-10-12 23:04:26
578,ChIJZ3saHuXafkcRrRT36MISFaE,5,"Locale accogliente, servizio ottimo; pesce di qualità, abbiamo fatto due parole anche col proprietario, davvero simpatico.
Lo consiglio vivamente!",2020-07-19 13:36:55
579,ChIJZ3saHuXafkcRrRT36MISFaE,5,"Wow!
Che trattoria ! Piatti semplici e preparati benissimo , simpaticissima la titolare !",2020-05-28 13:38:43
580,ChIJA3zgNvrafkcRa8_9QqpthRQ,5,"La pizza qui è sempre una certezza. Veloce nella preparazione, ottima alla degustazione. A mio avviso una delle migliori di Padova. Il personale è molto disponibile e alla mano. Locale sostanzialmente semplice ma efficace, forse un po' troppo essenziale nella fornitura del tavoli. Consiglio la pizza con i fiori di zucca, diventata una delle mie preferite in assoluto. Unica pecca il parcheggio che va ogni volta un po' a fortuna. Locale consigliatissimo!",2020-02-04 10:06:16
581,ChIJA3zgNvrafkcRa8_9QqpthRQ,4,"La pizza molto molto sottile e molto condita. Mangiandola non l'ho trovata entusiasmante MA... Sorpresa... è stata digeribilissima. Ho dormito molto bene, non ho avuto né sete né problemi di digestione. Solo per questo l'ho riabilitata enormemente. Ci tornerei per riprovarla. Secondo me vale la pena di provare il locale. Ambiente molto rustico e informale. Personale di sala molto gentile.",2020-08-04 21:34:00
582,ChIJA3zgNvrafkcRa8_9QqpthRQ,5,"Ho conosciuto questa pizzeria grazie ad un amico che vive in zona. Nonostante dall'esterno possa quasi passare inosservata, sono stata piacevolmente stupita: le pizze sono molto buone, impasto non troppo sottile, ingredienti particolari, vastissima scelta e abbondanza nei piatti. I prezzi sono più che giusti, in quanto abbiamo speso sui 17 euro a testa con pizza, caffè e due caraffe di birra (e solo una persona ha preso una margherita!).
Consigliato anche per la cortesia e gentilezza del personale! Grazie",2020-07-26 23:40:39
583,ChIJA3zgNvrafkcRa8_9QqpthRQ,5,"Ottimo cibo, personale simpatico e l'accoglienza accompagnata dalla presenza silenziosa di uno splendido cane non passa inosservata.",2020-08-08 16:36:34
584,ChIJA3zgNvrafkcRa8_9QqpthRQ,4,Pizza buona e grande anche se molto sottile la birra media viene 4/5 euro quindi nella media ed abbastanza buona. Personale molto disponibile e gentile ed il posto informale e molto grande. Unica pecca tempi di attesa molto lunghi per ordinare e per ricevere la pizza.,2019-03-16 22:05:49
585,ChIJmyHQ__nafkcR0ALwkQMiMT8,4,"Ottimo ristorante con cucina Tipica Sarda, la coppia di ristoratori è molto simpatica e gentile, sempre presente ed attenta con atteggiamento confidenziale. Vengono proposti piatti gustosi con quantità normali in un contesto molto romantico, tipo “lume di candela”. Buona la scelta dei vini anche se è corretto restare nel contesto sardo. Peccato che la zona ove è posto il locale non sia all’altezza e visto dall’esterno non gli rende giustizia. I prezzi sono un po’ alti se vogliamo fare un rapporto completo, ma ne vale la pena.",2018-11-22 14:10:48
586,ChIJmyHQ__nafkcR0ALwkQMiMT8,5,"Tio Pepe è un posto ottimo in cui ho mangiato diverse volte sia carne che pesce. Nel corso degli anni è sempre rimasto qualitativamente eccellente. Buona anche la carta dei vini. Ovviamente è consigliato a tutti, il rapporto qualità/prezzo è giusto anche se non è un locale economico. Gli ambienti sono volutamente scuri, con luci soffuse e musica d’ambiente di sottofondo.",2017-11-12 13:44:25
587,ChIJmyHQ__nafkcR0ALwkQMiMT8,5,"Che dire... Adriano o lo odi o lo ami, singolare ed estroso. Ci siamo divertiti. Non credo ci possano essere vie di mezzo nel giudizio. Ambiente accogliente e intimo, cibo più che ottimo. La moglie una persona squisita",2020-02-20 10:21:10
588,ChIJmyHQ__nafkcR0ALwkQMiMT8,5,"Un viaggio  in Sardegna a  Padova, trovi i prodotti di eccellenza della Sardegna presentati  e cucinati in maniera dettagliata da  Adriano e sua moglie un esperienza da non perdere, ottimo vino  spettacolare il mirto è le grappe  da non perdere la pasta fresca fatta a mano dalla proprietaria, pecorino e salumi fantastici.
Vado spesso in questo ristorante e ogni volta  I profumi e i sapori sono sempre superiori ai miei ricordi, qualità alta sia nei menù di terra che di pesce",2017-11-04 09:08:49
589,ChIJmyHQ__nafkcR0ALwkQMiMT8,1,"Titolare/cameriere invadente, volgare, probabilmente per qualche goccetto bevuto tra una consegna e l'altra, porzioni scarse, ambiente e servizio non certo da ristorante stellato, ma cupo e di pulizia discutibile. Non presente il bancomat e avvisati solo alla fine, durante il pagamento...risulta sia consuetudine e non x eccezionali problemi.",2020-02-03 07:32:54
590,ChIJbbSd6_XafkcRfKQQtqC3GQo,5,"Un po' nascosta in una vietta d altri tempi offre un menu' abbastanza vario ma non troppo per garantire la freschezza delle pietanze. Abbiamo assaggiato i bigoli al ragù di vitellone ( non maiale che lo avrebbe reso  pesante).. e ci hanno portato anche un assaggio di quelli all' anitra. Antipasto polentina con porcini.. deliziosa 
.. e affettati della zona. Assolutamente da provare.. cortesia e calore della conduzione familiare . Il titolare è un poeta pluripremiato e con un poco di fortuna vi reciterà qualche sua chicca! Il figlio Alessandro è gentile e premuroso per un servizio perfetto.",2020-07-30 15:31:41
591,ChIJbbSd6_XafkcRfKQQtqC3GQo,5,"Il miglior locale in cui ho mangiato a Padova!
Connubio di sapori caserecci e amore nel piatto. Si vede che dietro c'è un lavoro di grande passione, sia per la cucina che per gli ingredienti che vengono scelti. Fermatevi a leggere le poesie al muro, sono la perla nascosta del locale",2020-08-18 12:23:26
592,ChIJbbSd6_XafkcRfKQQtqC3GQo,5,"Atmosfera familiare, rispetto assoluto delle regole Covid e soprattutto cucina straordinaria fanno di questo locale storico di Padova una meta ambita da locali e turisti. Da nonnperdere le mazze di tamburo (quando diaponibili) e le paste fatte a mano.",2020-08-04 09:24:10
593,ChIJbbSd6_XafkcRfKQQtqC3GQo,5,"Trattoria storica alle porte del centro di Padova  a conduzione familiare. Qui si possono assaggiare dei piatti molto particolari e gustosi. La simpatia e la professionalità si distingue dai soliti ristoranti..qualità/ prezzo buono.
se possibile prenotare il locale non possiede molti coperti.
 da provare",2019-08-04 19:35:52
594,ChIJbbSd6_XafkcRfKQQtqC3GQo,4,"Locale confortevole, accoglienza famigliare e personale gentilissimo. Abbiamo scelto questo posto per il risotto e le nostre aspettative non sono state deluse! Molto buoni i due dolci della casa!",2019-07-20 21:13:53
595,ChIJmbqETvfafkcRnTPKWTRouik,4,"Ottima pizza, la pasta è morbida e gli ingredienti sono di qualità. Personale molto gentile! 
Unico difetto: un po' scarsi sul condimento, potrebbero abbondare di più secondo i miei gusti",2020-08-17 08:46:42
596,ChIJmbqETvfafkcRnTPKWTRouik,5,"Eccellenti pizze con ingredienti di prima qualità. Possibilità di scegliere anche diversi tipi di impasto (ai cereali, alla canapa ecc).
Personale sempre sorridente e simpatico.
Prezzi ben proporzionati all'offerta.",2018-02-05 02:38:22
597,ChIJmbqETvfafkcRnTPKWTRouik,5,Una tra le migliori pizzerie da asporto in Padova... Varietà e qualità di pizze da ristorante stellato,2020-07-18 09:08:04
598,ChIJmbqETvfafkcRnTPKWTRouik,5,Pizza squisita e ragazzi disponibili e simpatici....La migliore pizzeria da asporto di Padova!!!,2020-06-07 20:32:41
599,ChIJmbqETvfafkcRnTPKWTRouik,5,"Pizza al trancio e d'asporto sfornata ogni giorno con combinazioni di ingredienti nuove e ricercate. Personale simpatico e coinvolgente. Consigliato a tutti, in particolare a coloro a cui piace davvero mangiare.",2019-11-13 11:22:56
600,ChIJ83sfle3afkcRpx-A3T8IKuo,5,Ottima pizza abbondante e gustosa. Titolare simpatico e di compagnia. Io e il mio collega è ormai un rito al venerdì in  pausa pranzo a mangiare  da pizza sprint.,2020-06-04 17:37:57
601,ChIJ83sfle3afkcRpx-A3T8IKuo,5,"Forno a legna,pizza buona e sottile",2019-02-12 17:41:57
602,ChIJ83sfle3afkcRpx-A3T8IKuo,5,"Ottima la qualità degli ingredienti e la cottura con il forno a legna rende le pizze/ i calzoni davvero deliziosi. Il servizio è sempre puntuale e il personale è gentile, disponibile e attento. 
Una pizzeria davvero insostituibile!",2020-03-06 22:29:09
603,ChIJ83sfle3afkcRpx-A3T8IKuo,5,Tanti anni di esperienza sempre gentili e preparati!,2020-06-29 22:01:30
604,ChIJ83sfle3afkcRpx-A3T8IKuo,5,Ottimi prezzi e buonissima la pizza ,2017-06-11 11:13:01
605,ChIJ-18_3u3afkcRA_zk7zbJF3M,4,"I gestori sono molto simpatici e cordiali. Buona scelta di piatti. Molto buone le insalatone e di soddisfazione il ""Club sandwitch"". Prezzo giusto.",2016-12-09 18:06:37
606,ChIJ-18_3u3afkcRA_zk7zbJF3M,4,"Locale molto accogliente e sereno, Consiglio per gustrarsi una buona e piacevole pausa pranzo Personale molto gentile è  veloce Braviiiiiiiiiii",2018-04-03 13:01:19
607,ChIJ-18_3u3afkcRA_zk7zbJF3M,4,Bel bar. Consigliato. Personale cordiale e professionale. Comodo il posto esterno per chi come ma vuole fumarsi una sigaretta sorseggiando un buon caffè.,2019-04-07 00:34:44
608,ChIJ-18_3u3afkcRA_zk7zbJF3M,3,Ho aspettato tanto un toast e quelli che entravano e uscivano dalla cucina non mi hanno fatto una bellissima impressione,2019-08-31 20:41:22
609,ChIJ-18_3u3afkcRA_zk7zbJF3M,3,"Ci sono stato per un rinfresco di laurea quindi un'occasione particolare, non so come funzioni il locale per un'esperienza più standard. Il cibo è stato della giusta quantità ma di media qualità: tramezzini, paninetti (avrei preferito più ripieno, erano piuttosto scarni), bruschettine in più gusti molto buone, insalata di riso, acqua e alcolici. Dal punto di vista del servizio, c'è stata una carenza di organizzazione: non tutti i tavoli venivano approvigionati allo stesso modo, tuttavia le cameriere erano gentili e cortesi.",2018-07-03 17:42:55
610,ChIJ__mnMPTafkcRgTVh8tp2xk4,5,"Ordinato senza saper l'orario perché inesperto in materia e col dubbia sulla temperatura del cibo all'arrivo.. Nel giro di 15 minuti erano sotto casa mia. Era tutto buonissimo, caldo ed era presente tutto quello che avevo ordinato! Cliente guadagnato",2019-07-01 23:05:55
611,ChIJ__mnMPTafkcRgTVh8tp2xk4,5,"Ordinato per la prima volta col dubbio di quando sarebbero arrivati e se fosse arrivato tutto freddo o caldo.. In 15 minuti erano sotto casa mia! Cibo caldo, buono e tutto quello che avevo chiesto!",2019-07-01 23:06:56
612,ChIJ__mnMPTafkcRgTVh8tp2xk4,4,Cibo abbondante a buon prezzo ,2017-03-15 22:35:21
613,ChIJ__mnMPTafkcRgTVh8tp2xk4,5,"Posto bellissimo si mangia molto bene; piatti molto saporiti, soprattutto la presentazione dei piatti molto curati .",2019-07-04 16:21:31
614,ChIJ__mnMPTafkcRgTVh8tp2xk4,5,"Buona qualità per un giusto prezzo, dipendenti simpatici e gentili",2019-09-03 14:25:58
615,ChIJga4DK_DafkcR__KPoqjyB6M,2,"La musica mi è piaciuta ma il posto no. Non ho visto nessuno pulire i tavoli, chissà in cucina. Molte persone vicine e senza mascherina. Nessun controllo. Non ci mangerei mai. Ho visto i prezzi e sono convenienti, ma.....?",2020-08-02 09:20:44
616,ChIJga4DK_DafkcR__KPoqjyB6M,3,Parco comunale nei pressi della Stanga. Buono per eventi e feste private. Ottimo per una giornata con i bambini (anche per le loro feste di compleanno) e fare attività all'aria aperta. è presente un piccolo percorso vita all'interno del parco. Vi è inoltre all'interno del parco un bar  per merende o aperitivi.,2019-05-02 15:49:35
617,ChIJga4DK_DafkcR__KPoqjyB6M,4,Parco immerso natura e costeggia lago con scultura albero intagliato dal titolo: Contrasto a pelo d'acqua. Samuel Silvestrin 2019,2020-08-19 10:30:31
618,ChIJga4DK_DafkcR__KPoqjyB6M,4,"La nuova gestione del bar/ristorante ha dato al parco una bellissima soluzione per Padova. Si mangia benissimo, il personale è speciale e il parco garantisce un po' di fresco e di natura in Padova centro",2020-08-08 21:15:28
619,ChIJga4DK_DafkcR__KPoqjyB6M,5,Ottima cena in mezzo al verde nel centro di Padova,2020-07-19 01:11:36
620,ChIJVx1dRe7afkcRRUzjSNPHn6w,4,"La carne è ottima, genti molto simpatici e sorridenti  .",2020-06-11 21:44:59
621,ChIJVx1dRe7afkcRRUzjSNPHn6w,4,Per mangiare carne. Fegato o cuore  fresca in griglia con salate,2019-03-04 15:50:40
622,ChIJVx1dRe7afkcRRUzjSNPHn6w,3,"Kebab molto buono ma il posto lascia a desiderare, bambini che piangono in sottofondo",2018-12-26 10:34:51
623,ChIJVx1dRe7afkcRRUzjSNPHn6w,2,Non ci siamo,2019-06-04 22:08:56
624,ChIJVx1dRe7afkcRRUzjSNPHn6w,5,"Economica, ma buona",2019-05-20 07:44:29
625,ChIJpWR_lr3bfkcRJhv3mZbg-Iw,1,"Dopo 25 minuti di ritardo, si riceve una telefonata con cui viene comunicato un ritardo pari a 10 minuti (che nemmeno quelli dei barbieri sono così esagerati). Dopo circa un ora il fattorino chiama dicendo di non riuscire a trovare il posto (nonostante qui a turno si ordina spesso, quindi si presume che il posto sia conosciuto). Richiamato il titolare, lo stesso tenta di ricontattare il fattorino che nel frattempo ritelefona chiedendo ulteriormente info per raggiungere il posto. Dopo circa 1 ora e 20 il fattorino riesce a trovare il luogo. Ovviamente pizze fredde quasi immangiabili e gommose, come anche i fritti freddi e poco gustosi. Il fattorino si scusa per il ritardo, nonostante il titolare sia stato meno cortese.",2020-08-07 23:21:22
626,ChIJpWR_lr3bfkcRJhv3mZbg-Iw,3,,2020-08-05 06:27:31
627,ChIJpWR_lr3bfkcRJhv3mZbg-Iw,5,,2020-07-22 22:02:31
